@relation 'adult-data-training-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R4,14-weka.filters.unsupervised.instance.Normalize-N1.0-L2.0'

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute salary {>50K,<=50K}

@data
0.000253,Private,1,0.000075,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000017,<=50K
0.000158,?,1,0.000036,Married-civ-spouse,?,Wife,White,Female,0,0,0.000138,>50K
0.00118,Private,0.999998,0.000172,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.001475,<=50K
0.000323,Private,1,0.000059,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000235,>50K
0.000309,Self-emp-not-inc,1,0.000049,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000271,>50K
0.000122,Self-emp-not-inc,1,0.000029,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,0.000145,<=50K
0.0002,Private,1,0.000096,Never-married,Sales,Not-in-family,Black,Female,0,0,0.000296,<=50K
0.000176,Private,1,0.000079,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000341,>50K
0.000268,Private,1,0.000077,Divorced,Sales,Not-in-family,White,Male,0,0,0.000357,>50K
0.000344,Private,1,0.000075,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.000335,<=50K
0.000469,Private,1,0.000112,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.000408,<=50K
0.000259,Private,1,0.000034,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,0.000362,<=50K
0.000168,Private,0.998495,0.000047,Married-civ-spouse,Transport-moving,Husband,White,Male,0.054835,0,0.000146,>50K
0.000115,Self-emp-not-inc,1,0.000019,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000149,<=50K
0.000196,Private,1,0.000055,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,0.000218,<=50K
0.000559,Self-emp-not-inc,1,0.000137,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000392,>50K
0.000361,Private,1,0.000129,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000462,>50K
0.000111,Self-emp-inc,1,0.000041,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.000185,<=50K
0.000163,Private,1,0.000039,Married-civ-spouse,Sales,Husband,Black,Male,0,0,0.000172,>50K
0.00024,Private,1,0.000045,Divorced,Craft-repair,Unmarried,White,Female,0,0,0.0002,<=50K
0.000188,Private,1,0.000058,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.000247,>50K
0.000223,Private,0.999759,0.000126,Never-married,Prof-specialty,Own-child,White,Female,0,0.021929,0.000388,>50K
0.000826,Private,0.999999,0.000248,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0.00066,<=50K
0.000132,Private,0.999959,0.000028,Married-civ-spouse,Transport-moving,Husband,White,Male,0.009043,0,0.000141,<=50K
0.000375,Self-emp-inc,1,0.000058,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.000129,>50K
0.000311,Private,1,0.000069,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.000211,>50K
0.000204,Private,1,0.000066,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0.000237,>50K
0.000197,Self-emp-not-inc,0.999205,0.000071,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.03987,0,0.000219,>50K
0.000326,?,1,0.000061,Never-married,?,Not-in-family,White,Female,0,0,0.000102,<=50K
0.000257,Private,1,0.000105,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000381,<=50K
0.000181,Self-emp-not-inc,1,0.00004,Divorced,Other-service,Unmarried,White,Female,0,0,0.000177,<=50K
0.000494,?,0.99915,0.000072,Married-civ-spouse,?,Wife,White,Female,0.041226,0,0.000318,>50K
0.000237,Self-emp-not-inc,1,0.000085,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.000367,>50K
0.000106,Private,1,0.00006,Never-married,Exec-managerial,Own-child,White,Male,0,0,0.000138,<=50K
0.000141,Private,1,0.000074,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.00034,>50K
0.000391,Private,1,0.000065,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.000289,<=50K
0.000279,Private,1,0.000077,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000155,>50K
0.000151,Private,1,0.000053,Never-married,Other-service,Own-child,White,Female,0,0,0.000133,<=50K
0.000328,Local-gov,1,0.000089,Divorced,Tech-support,Not-in-family,White,Female,0,0,0.000546,<=50K
0.000262,Private,1,0.000043,Divorced,Transport-moving,Not-in-family,White,Male,0,0,0.000191,<=50K
0.000341,Private,1,0.000066,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000263,<=50K
0.00023,Private,1,0.000044,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000195,<=50K
0.00026,State-gov,1,0.000058,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.00009,>50K
0.000119,Private,1,0.000059,Never-married,Other-service,Own-child,White,Male,0,0,0.000178,<=50K
0.000092,Private,0.999566,0.000036,Never-married,Prof-specialty,Not-in-family,White,Female,0.02947,0,0.000126,>50K
0.000756,?,1,0.000142,Married-spouse-absent,?,Unmarried,White,Female,0,0,0.000504,<=50K
0.000196,Private,1,0.000043,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0.000191,<=50K
0.000246,Private,0.99964,0.000054,Married-civ-spouse,Other-service,Wife,White,Female,0.026824,0,0.000214,<=50K
0.000842,Private,0.999999,0.000097,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.000552,>50K
0.000178,Self-emp-not-inc,0.999946,0.000059,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.010389,0.000462,<=50K
0.000439,Private,1,0.000107,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.00039,>50K
0.000069,Private,0.999645,0.000017,Divorced,Craft-repair,Not-in-family,White,Male,0.02663,0,0.000074,>50K
0.000165,Private,1,0.000046,Divorced,Craft-repair,Unmarried,White,Female,0,0,0.000183,<=50K
0.000137,State-gov,1,0.000046,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,0.000183,>50K
0.000115,Private,1,0.000039,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.000167,<=50K
0.000283,Private,0.999675,0.000035,Separated,Exec-managerial,Not-in-family,Black,Male,0.025501,0,0.000572,<=50K
0.00014,Private,0.999498,0.000054,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.031692,0,0.000165,>50K
0.000104,State-gov,1,0.00004,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000168,<=50K
0.000154,Private,1,0.000053,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,0.000115,>50K
0.000247,Private,0.99988,0.000062,Never-married,Exec-managerial,Not-in-family,White,Male,0,0.015471,0.00048,<=50K
0.000134,Private,1,0.000075,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.000215,>50K
0.001824,Self-emp-not-inc,0.969615,0.000365,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.244626,0,0.000782,>50K
0.00014,Private,0.999968,0.000055,Married-civ-spouse,Sales,Husband,White,Male,0,0.008046,0.000233,>50K
0.000077,Local-gov,1,0.000029,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,0.000093,>50K
0.00019,Private,1,0.000062,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000209,>50K
0.000161,Private,1,0.000084,Never-married,Exec-managerial,Own-child,White,Male,0,0,0.00029,<=50K
0.000347,Private,1,0.00005,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000252,>50K
0.000261,Self-emp-inc,1,0.000044,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000174,>50K
0.000193,Private,0.997246,0.000064,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.074162,0,0.000222,>50K
0.000163,Private,1,0.000073,Never-married,Other-service,Not-in-family,White,Female,0,0,0.000245,<=50K
0.000194,Private,1,0.000038,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,0.00025,<=50K
0.000733,Private,0.999999,0.000298,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.00095,<=50K
0.000219,Local-gov,0.999944,0.000051,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0.010606,0.000225,>50K
0.000118,?,1,0.000054,Never-married,?,Own-child,White,Male,0,0,0.000193,<=50K
0.000082,Private,1,0.000039,Never-married,Other-service,Unmarried,White,Male,0,0,0.000172,<=50K
0.000544,Local-gov,0.99968,0.00016,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.025271,0.00064,<=50K
0.000184,Private,1,0.000054,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.000243,>50K
0.001386,Private,0.999998,0.000304,Divorced,Sales,Not-in-family,White,Male,0,0,0.001014,<=50K
0.000146,Self-emp-inc,1,0.000049,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.000292,<=50K
0.000468,Private,1,0.000113,Divorced,Exec-managerial,Unmarried,White,Male,0,0,0.00039,>50K
0.000278,Private,1,0.000084,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.000338,<=50K
0.000533,Private,1,0.000063,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,0.000042,<=50K
0.000081,Private,1,0.000024,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.000108,<=50K
0.00143,Private,0.994868,0.000393,Married-civ-spouse,Transport-moving,Husband,White,Male,0.101164,0,0.00143,<=50K
0.000342,Private,1,0.0001,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000498,>50K
0.000277,Local-gov,1,0.000071,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000258,<=50K
0.000203,Private,1,0.000106,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.000325,<=50K
0.000276,Private,1,0.000077,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0.000345,<=50K
0.000336,Self-emp-not-inc,1,0.000128,Never-married,Sales,Not-in-family,White,Male,0,0,0.000612,<=50K
0.000329,Local-gov,1,0.00009,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.000451,>50K
0.000128,State-gov,1,0.000051,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.000077,<=50K
0.000149,Private,1,0.000053,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000293,<=50K
0.000151,Private,1,0.00005,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000233,>50K
0.000276,Private,1,0.0001,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,0.000268,>50K
0.000502,Private,1,0.000136,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000543,>50K
0.001336,Private,0.998493,0.000243,Widowed,Farming-fishing,Not-in-family,White,Male,0,0.054846,0.001506,>50K
0.000167,Private,1,0.000033,Separated,Priv-house-serv,Unmarried,White,Female,0,0,0.000038,<=50K
0.000213,Private,1,0.000066,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000441,>50K
0.000078,Private,1,0.000031,Never-married,Sales,Own-child,White,Male,0,0,0.000102,<=50K
0.000442,Private,1,0.00014,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000647,>50K
0.000207,Private,0.999949,0.000046,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.010128,0,0.000105,<=50K
0.000243,Private,1,0.000033,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,0.000147,<=50K
0.000135,Private,1,0.000047,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,0.000166,<=50K
0.00037,Private,0.998601,0.000072,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.052881,0,0.00029,>50K
0.000163,State-gov,1,0.000074,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000263,<=50K
0.00077,Self-emp-inc,0.990916,0.000175,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.134475,0,0.000787,>50K
0.00032,Private,1,0.000063,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.000251,>50K
0.000077,Private,1,0.000036,Never-married,Other-service,Own-child,Black,Male,0,0,0.000081,<=50K
0.000128,Private,0.999892,0.00003,Separated,Transport-moving,Unmarried,White,Male,0.014727,0,0.000152,>50K
0.000129,Private,1,0.000043,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,0.00008,<=50K
0.000135,Private,1,0.000034,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000116,>50K
0.000195,Private,1,0.000038,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000169,>50K
0.00006,Private,1,0.000029,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.000043,<=50K
0.000111,Self-emp-inc,1,0.000041,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.000185,<=50K
0.000284,?,1,0.000043,Married-civ-spouse,?,Husband,White,Male,0,0,0.000014,<=50K
0.00026,Private,0.847726,0.000069,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.530434,0,0.000106,>50K
0.000358,Private,1,0.000062,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,0.000276,<=50K
0.000095,?,1,0.000039,Married-civ-spouse,?,Wife,White,Female,0,0,0.00006,>50K
0.001047,State-gov,0.988405,0.000316,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.151831,0,0.000987,>50K
0.000047,Self-emp-not-inc,1,0.000026,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.000132,<=50K
0.000321,Private,1,0.000073,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000438,>50K
0.000253,Private,1,0.000059,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000294,>50K
0.000263,Private,0.99974,0.000073,Married-civ-spouse,Sales,Husband,White,Male,0.022782,0,0.000336,<=50K
0.000185,Private,0.997818,0.000044,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.066022,0,0.000141,>50K
0.001259,Local-gov,0.999999,0.000286,Never-married,Other-service,Own-child,Black,Male,0,0,0.001145,<=50K
0.000074,Self-emp-not-inc,0.999983,0.000012,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.00589,0.000124,>50K
0.000783,Private,0.999999,0.000203,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000797,>50K
0.000095,Private,1,0.000038,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.000152,>50K
0.000141,Private,1,0.000061,Never-married,Sales,Own-child,White,Female,0,0,0.000092,<=50K
0.000175,Private,1,0.00006,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,0.000192,>50K
0.000239,Local-gov,1,0.000028,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.000228,<=50K
0.000146,Self-emp-not-inc,1,0.000044,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000146,>50K
0.002478,Federal-gov,0.999995,0.000694,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.001982,>50K
0.000278,Private,1,0.000077,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,0.000207,>50K
0.000251,Private,0.998709,0.000063,Married-civ-spouse,Transport-moving,Husband,White,Male,0.050796,0,0.000348,>50K
0.000286,State-gov,1,0.000085,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.000265,>50K
0.001573,Local-gov,0.997807,0.000468,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0.066155,0.001673,>50K
0.000068,Private,1,0.000024,Never-married,Protective-serv,Own-child,White,Male,0,0,0.000097,<=50K
0.000156,Private,1,0.000061,Divorced,Other-service,Unmarried,White,Female,0,0,0.000203,<=50K
0.000284,Private,1,0.000074,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000228,>50K
0.000346,Private,0.883605,0.00007,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.468232,0,0.000234,>50K
0.000098,Private,1,0.000038,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,0.000171,<=50K
0.000383,Private,1,0.000112,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.000319,>50K
0.000454,Private,1,0.000071,Widowed,Adm-clerical,Unmarried,White,Female,0,0,0.000403,<=50K
0.000373,Private,0.999755,0.000098,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0.022137,0.000539,>50K
0.000333,Private,1,0.000061,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,0.000364,<=50K
0.000121,Private,1,0.000064,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.000243,<=50K
0.000404,Private,1,0.000076,Divorced,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,0,0,0.000337,<=50K
0.000079,Private,1,0.000026,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000105,<=50K
0.000145,Private,1,0.000045,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000249,<=50K
0.00021,Private,0.997656,0.000041,Married-civ-spouse,Transport-moving,Husband,White,Male,0.068435,0,0.0002,>50K
0.000076,Private,1,0.00004,Never-married,Other-service,Own-child,White,Male,0,0,0.000056,<=50K
0.000123,Local-gov,1,0.000022,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,0.000098,<=50K
0.000315,Private,1,0.000094,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000436,>50K
0.000085,Private,0.999832,0.00004,Never-married,Sales,Not-in-family,White,Male,0.018334,0,0.000215,<=50K
0.000319,State-gov,1,0.000089,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,0.000223,<=50K
0.000095,Private,1,0.000031,Divorced,Craft-repair,Own-child,Black,Male,0,0,0.000122,<=50K
0.000315,Private,1,0.000128,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.000443,<=50K
0.00029,Self-emp-not-inc,1,0.00008,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0.000247,<=50K
0.000197,Private,1,0.000035,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0.000351,<=50K
0.00025,Local-gov,1,0.000051,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.000211,<=50K
0.000514,Private,1,0.000105,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.000467,>50K
0.000299,Private,1,0.000073,Never-married,Other-service,Not-in-family,White,Male,0,0,0.000606,<=50K
0.000208,Private,1,0.000065,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000223,>50K
0.000235,Private,0.999785,0.000103,Separated,Exec-managerial,Not-in-family,White,Male,0,0.020729,0.000404,>50K
0.00032,Private,1,0.000054,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000217,>50K
0.000484,Private,0.999747,0.000154,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.022474,0.000709,>50K
0.000432,State-gov,1,0.000134,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,0.000597,<=50K
0.000374,Local-gov,1,0.000121,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,0,0,0.00044,<=50K
0.000242,State-gov,1,0.000053,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.000019,>50K
0.000198,Private,0.999675,0.000046,Married-civ-spouse,Other-service,Wife,White,Female,0.025481,0,0.000203,<=50K
0.000191,Private,1,0.000041,Married-civ-spouse,Sales,Husband,Black,Male,0,0,0.000182,>50K
0.000268,?,1,0.000109,Divorced,?,Not-in-family,White,Male,0,0,0.000418,<=50K
0.001117,Private,0.999999,0.000168,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000745,>50K
0.00014,Private,1,0.000037,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0.000198,<=50K
0.000132,Private,1,0.000069,Never-married,Tech-support,Own-child,White,Female,0,0,0.000085,<=50K
0.001163,Self-emp-not-inc,0.999999,0.000224,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.00123,>50K
0.000302,Private,0.999886,0.000085,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0.01512,0.000189,<=50K
0.000123,Private,1,0.000051,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.000204,<=50K
0.00104,Private,0.990156,0.000146,Widowed,Sales,Not-in-family,White,Female,0.139961,0,0.000812,>50K
0.001478,Private,0.999996,0.000302,Divorced,Transport-moving,Not-in-family,White,Male,0,0,0.002285,<=50K
0.000219,Private,1,0.000049,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000316,>50K
0.000132,Local-gov,1,0.000034,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.000129,>50K
0.000186,Private,1,0.000057,Divorced,Other-service,Unmarried,White,Female,0,0,0.000283,<=50K
0.000173,Private,1,0.000058,Widowed,Prof-specialty,Unmarried,White,Female,0,0,0.000222,>50K
0.000173,Self-emp-not-inc,1,0.000061,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.000127,>50K
0.000178,Private,1,0.000041,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.000196,<=50K
0.000153,Private,0.999986,0.000036,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.005242,0.000111,>50K
0.000218,Private,1,0.000038,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000192,>50K
0.000147,Local-gov,1,0.000044,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,0.000118,>50K
0.000248,Private,0.999946,0.000069,Married-civ-spouse,Sales,Husband,White,Male,0,0.010422,0.000211,>50K
0.000301,Self-emp-not-inc,0.798663,0.00009,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.601778,0,0.000301,>50K
0.000245,Federal-gov,1,0.000087,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.000316,<=50K
0.000393,Private,1,0.000131,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.000504,>50K
0.000083,Private,0.999652,0.000026,Divorced,Transport-moving,Not-in-family,White,Male,0.026362,0,0.000088,>50K
0.000224,Local-gov,1,0.00008,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,0.00032,<=50K
0.000063,Private,1,0.000032,Never-married,Sales,Own-child,White,Male,0,0,0.000035,<=50K
0.000098,Private,1,0.000051,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.000137,<=50K
0.000239,Private,1,0.000065,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.000224,>50K
0.000393,Private,1,0.000141,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000403,>50K
0.000244,?,0.999957,0.000064,Married-civ-spouse,?,Husband,Black,Male,0,0.009297,0.000293,>50K
0.000718,Private,1,0.000374,Never-married,Exec-managerial,Own-child,White,Female,0,0,0.000575,<=50K
0.000249,Private,1,0.000049,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000405,>50K
0.00027,Private,1,0.00011,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.000295,>50K
0.000299,Private,1,0.000068,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000272,>50K
0.00034,Private,0.997627,0.000116,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.06885,0,0.000358,>50K
0.000213,Private,0.991127,0.000065,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0.13292,0,0.000371,>50K
0.000245,Private,1,0.000084,Married-spouse-absent,Sales,Own-child,Black,Female,0,0,0.000252,<=50K
0.000251,Private,1,0.000034,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.00034,>50K
0.000256,Private,1,0.000058,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.000385,>50K
0.000344,Private,0.999098,0.000086,Separated,Craft-repair,Unmarried,White,Male,0.042458,0,0.000404,>50K
0.000513,Private,1,0.000136,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000528,<=50K
0.000591,Self-emp-not-inc,1,0.000084,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000375,<=50K
0.000507,?,1,0.000053,Divorced,?,Not-in-family,White,Female,0,0,0.000533,<=50K
0.000067,Private,1,0.00001,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0.000127,<=50K
0.001568,?,0.999998,0.000252,Divorced,?,Own-child,White,Male,0,0,0.00112,<=50K
0.000322,Private,1,0.000153,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.00046,<=50K
0.000089,Private,1,0.000039,Never-married,Sales,Not-in-family,White,Male,0,0,0.000097,<=50K
0.000148,Private,1,0.000044,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.000295,>50K
0.00024,Private,0.999631,0.000125,Married-civ-spouse,Craft-repair,Husband,White,Male,0.027167,0,0.000576,<=50K
0.000053,Private,0.999832,0.000021,Never-married,Prof-specialty,Not-in-family,White,Male,0.018341,0,0.000085,>50K
0.000373,Private,0.999891,0.000097,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.014756,0.000299,>50K
0.000111,Private,1,0.000051,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.000185,<=50K
0.000545,Private,1,0.000032,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,0.00008,<=50K
0.00047,Private,1,0.000108,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.00049,>50K
0.000271,Private,1,0.000046,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.000204,<=50K
0.000233,Private,1,0.000087,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.00016,<=50K
0.000189,Private,1,0.00003,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000133,<=50K
0.000408,Self-emp-inc,1,0.000112,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.00032,>50K
0.000335,Private,0.999687,0.000104,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.025032,0,0.000319,<=50K
0.000154,Private,1,0.000043,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,0.000193,<=50K
0.000122,?,1,0.000043,Never-married,?,Own-child,White,Female,0,0,0.000108,<=50K
0.00026,Self-emp-not-inc,1,0.000109,Divorced,Exec-managerial,Unmarried,White,Male,0,0,0.000502,>50K
0.000291,Private,1,0.000094,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000468,<=50K
0.000834,State-gov,1,0.000144,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,0.000287,<=50K
0.000508,Private,1,0.000086,Widowed,Other-service,Unmarried,Black,Female,0,0,0.000192,<=50K
0.000186,Private,0.999535,0.000052,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.030484,0,0.000174,>50K
0.000238,Self-emp-not-inc,1,0.000044,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000221,<=50K
0.001606,Private,0.999996,0.000674,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.002072,>50K
