@relation 'adult-data-training-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R4,14'

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute salary {>50K,<=50K}

@data
26,State-gov,177035,7,Divorced,Other-service,Unmarried,White,Female,0,0,40,<=50K
39,Private,324420,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K
37,Private,125167,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,>50K
30,Self-emp-not-inc,146161,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,>50K
54,Private,139703,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,>50K
63,Self-emp-not-inc,795830,2,Widowed,Other-service,Unmarried,White,Female,0,0,30,<=50K
40,Private,119493,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,<=50K
50,Private,65408,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,>50K
26,?,375313,10,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K
44,Local-gov,171589,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,>50K
49,Self-emp-inc,306289,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
34,Private,182401,12,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,<=50K
47,Private,408788,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
33,Private,176711,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,<=50K
41,Private,170866,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
27,Private,188576,13,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,>50K
19,Private,39756,10,Never-married,Other-service,Own-child,White,Female,0,0,15,<=50K
43,Private,153489,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,<=50K
29,State-gov,106972,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,<=50K
29,Private,235168,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,<=50K
50,Private,194231,14,Divorced,Sales,Not-in-family,White,Female,0,0,40,>50K
33,Private,156192,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K
27,Private,278617,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
27,State-gov,21306,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
62,Self-emp-not-inc,134768,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
38,Private,136137,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,50,>50K
59,?,556688,5,Divorced,?,Not-in-family,White,Female,0,0,12,<=50K
47,Local-gov,543162,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K
37,Private,126569,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,>50K
38,Local-gov,73715,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,>50K
18,?,156608,7,Never-married,?,Own-child,White,Female,0,0,25,<=50K
59,Federal-gov,117299,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,>50K
21,Private,346693,4,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,<=50K
45,Private,100651,9,Divorced,Other-service,Not-in-family,White,Male,0,1980,40,<=50K
45,Local-gov,132563,15,Divorced,Prof-specialty,Unmarried,Black,Female,0,1726,40,<=50K
32,Private,101709,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
30,Private,149531,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
19,Private,199484,10,Never-married,Other-service,Own-child,White,Female,0,0,25,<=50K
74,Private,54732,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,>50K
34,Private,317809,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
46,Private,166181,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,36,<=50K
37,Private,211494,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,>50K
41,State-gov,309056,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
54,Private,203635,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,60,>50K
21,Private,180339,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,<=50K
36,Federal-gov,106297,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
46,Private,58126,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
33,Private,176711,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,<=50K
28,Private,54042,11,Never-married,Other-service,Not-in-family,White,Female,2463,0,35,<=50K
27,Private,197905,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
35,Private,183898,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,>50K
46,Private,53893,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,>50K
63,Private,113756,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,<=50K
21,Private,440969,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
75,?,111177,13,Widowed,?,Not-in-family,White,Female,25124,0,16,>50K
38,Private,278924,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,>50K
47,Private,148995,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,>50K
41,Private,239683,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,<=50K
37,Private,234807,13,Divorced,Exec-managerial,Unmarried,White,Female,7430,0,45,>50K
53,Private,188644,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
22,Private,136873,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
47,Private,284871,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,>50K
60,Private,121319,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,40,<=50K
39,Local-gov,139364,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,>50K
17,?,161981,6,Never-married,?,Own-child,White,Male,0,0,40,<=50K
19,Private,210308,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,<=50K
19,Private,44797,10,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,15,<=50K
30,Private,356882,16,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,<=50K
51,Self-emp-not-inc,124963,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,80,>50K
27,Private,215955,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,2829,0,40,<=50K
26,Private,51961,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,20,<=50K
26,Private,282304,10,Never-married,Sales,Not-in-family,White,Male,0,0,45,<=50K
34,Private,325658,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
59,Private,189721,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,>50K
23,Private,45834,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,<=50K
46,Private,99086,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
33,Private,251120,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,>50K
44,Private,173981,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
35,Private,187329,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
42,Private,219288,4,Widowed,Craft-repair,Unmarried,White,Male,0,0,40,<=50K
43,State-gov,270721,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,>50K
31,Private,217460,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
44,Private,228729,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,<=50K
35,Private,26999,13,Separated,Exec-managerial,Unmarried,White,Female,0,0,42,<=50K
44,Local-gov,171589,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,>50K
72,?,117017,9,Married-civ-spouse,?,Husband,White,Male,0,0,8,<=50K
33,Self-emp-not-inc,192256,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
34,Private,331126,9,Never-married,Other-service,Unmarried,Black,Male,0,0,30,<=50K
44,Private,98211,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
56,Private,235197,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,<=50K
19,?,145234,10,Never-married,?,Own-child,White,Male,0,0,30,<=50K
20,Private,342599,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,<=50K
26,Private,39092,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4064,0,50,<=50K
42,Self-emp-not-inc,32546,15,Divorced,Prof-specialty,Unmarried,White,Male,7430,0,40,>50K
30,Private,54608,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
20,Private,380544,12,Never-married,Transport-moving,Own-child,White,Male,0,0,20,<=50K
32,Private,316470,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,<=50K
19,Private,111232,9,Never-married,Sales,Own-child,White,Male,0,0,40,<=50K
52,Federal-gov,291096,12,Married-civ-spouse,Other-service,Husband,White,Male,7298,0,40,>50K
26,State-gov,109193,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,<=50K
58,Private,78141,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
63,Private,266083,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,>50K
37,Private,170563,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,32,<=50K
45,Self-emp-inc,197332,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,>50K
37,Private,174503,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,50,<=50K
53,Private,195813,3,Married-civ-spouse,Craft-repair,Husband,Other,Male,5178,0,40,>50K
52,Private,87205,9,Divorced,Other-service,Not-in-family,White,Female,0,0,38,<=50K
45,State-gov,198660,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
41,Private,227968,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,35,>50K
25,Private,210794,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,<=50K
22,Private,197838,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,<=50K
51,Private,193374,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
18,Private,168288,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,<=50K
37,Private,205339,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,>50K
36,Private,20507,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,50,>50K
39,Private,120130,10,Separated,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
39,Private,393480,9,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,<=50K
29,Federal-gov,440647,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,<=50K
57,State-gov,290661,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,>50K
38,?,365465,11,Never-married,?,Own-child,White,Male,0,0,15,<=50K
41,Private,105616,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,48,<=50K
56,Private,70720,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
49,Local-gov,186539,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,>50K
43,Federal-gov,347720,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,50,<=50K
35,Private,401930,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1887,42,>50K
26,Private,58371,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,<=50K
45,Private,267967,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K
20,Private,180497,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,<=50K
61,Private,162432,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
42,Private,204235,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
51,Self-emp-not-inc,205100,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,<=50K
50,Private,160724,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,40,>50K
45,Local-gov,374450,9,Married-civ-spouse,Transport-moving,Wife,White,Female,5178,0,40,>50K
62,Self-emp-not-inc,75478,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
56,Private,179781,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
48,Self-emp-inc,125892,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,>50K
45,Private,187969,11,Never-married,Sales,Not-in-family,White,Female,0,0,38,<=50K
25,Private,122175,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K
30,Private,375827,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,<=50K
58,Private,111394,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
53,Private,281425,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
50,Local-gov,172175,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
51,Private,255412,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
24,State-gov,330836,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
40,Local-gov,95639,9,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,<=50K
27,Private,194472,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,60,<=50K
59,Self-emp-not-inc,104216,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,<=50K
42,Local-gov,121718,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,60,>50K
56,Private,229335,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
34,Private,165737,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,43,>50K
50,Self-emp-not-inc,240612,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,<=50K
25,?,192321,12,Never-married,?,Own-child,White,Female,0,0,80,<=50K
26,Private,190469,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,<=50K
34,Local-gov,240252,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
55,Self-emp-not-inc,200939,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,72,<=50K
19,Private,106306,10,Divorced,Other-service,Own-child,White,Female,0,0,40,<=50K
69,?,323016,13,Married-civ-spouse,?,Husband,White,Male,99999,0,40,>50K
34,Private,187203,12,Never-married,Sales,Unmarried,White,Male,0,0,50,<=50K
48,Private,99127,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,<=50K
45,Private,433665,4,Separated,Other-service,Unmarried,White,Female,0,0,40,<=50K
31,Private,91964,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,<=50K
45,Local-gov,374450,9,Married-civ-spouse,Transport-moving,Wife,White,Female,5178,0,40,>50K
43,Self-emp-inc,304906,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,>50K
18,Private,39529,8,Never-married,Other-service,Own-child,White,Female,0,0,32,<=50K
41,Private,59938,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,43,<=50K
17,Self-emp-inc,61838,6,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
41,Private,355918,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,>50K
43,State-gov,114508,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,<=50K
42,Self-emp-inc,27187,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,>50K
33,Private,136331,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
40,Private,193524,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,>50K
30,Private,109282,10,Never-married,Sales,Own-child,White,Male,0,0,20,<=50K
29,Self-emp-not-inc,169544,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,40,>50K
37,Private,213726,9,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K
34,Private,167497,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,50,>50K
38,Private,208358,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
27,Federal-gov,188343,9,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,<=50K
48,Private,254809,6,Divorced,Machine-op-inspct,Unmarried,White,Female,0,1594,32,<=50K
44,Private,98466,6,Never-married,Farming-fishing,Unmarried,White,Male,0,0,35,<=50K
43,State-gov,206139,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,>50K
30,Private,243841,9,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,<=50K
53,Local-gov,188772,9,Widowed,Other-service,Not-in-family,White,Female,0,0,30,<=50K
48,Private,158924,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
30,Private,35644,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,<=50K
38,Federal-gov,216924,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
42,Private,24364,10,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,30,<=50K
34,Private,300681,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,>50K
47,Private,326857,11,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,<=50K
35,Private,306678,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2885,0,40,<=50K
42,Private,212894,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,>50K
24,?,144898,10,Never-married,?,Unmarried,White,Male,0,0,40,<=50K
43,Self-emp-inc,602513,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
36,Private,206951,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,45,>50K
66,Private,350498,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,28,<=50K
23,Private,227471,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,24,<=50K
63,Private,134699,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,25,<=50K
23,Private,55674,13,Never-married,Protective-serv,Not-in-family,White,Female,2907,0,40,<=50K
44,Private,190532,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,<=50K
49,State-gov,203039,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
35,Self-emp-not-inc,170174,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,60,>50K
38,Private,222450,10,Separated,Exec-managerial,Unmarried,White,Male,0,0,40,<=50K
37,Self-emp-not-inc,352882,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,70,>50K
24,Private,32732,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
42,State-gov,212027,13,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,<=50K
46,Private,364548,13,Divorced,Sales,Not-in-family,White,Male,8614,0,40,>50K
48,Private,138970,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,>50K
48,Self-emp-inc,149218,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,>50K
17,Private,158704,6,Never-married,Sales,Own-child,White,Male,0,0,20,<=50K
65,?,115513,13,Married-civ-spouse,?,Husband,White,Male,5556,0,48,>50K
47,Private,211668,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,>50K
49,Private,44434,10,Divorced,Tech-support,Other-relative,White,Male,0,0,35,<=50K
50,State-gov,97778,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
27,Private,401508,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,<=50K
55,Private,102058,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
30,Private,63910,9,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K
37,Private,187748,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
40,Private,240504,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,>50K
60,Federal-gov,27466,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
38,Private,125933,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
47,Private,102628,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,>50K
43,Private,55395,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
48,State-gov,120131,9,Divorced,Craft-repair,Own-child,White,Male,8614,0,40,>50K
21,Private,186648,10,Never-married,Other-service,Own-child,White,Male,0,0,20,<=50K
40,Private,137304,13,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,<=50K
47,?,149700,13,Married-civ-spouse,?,Husband,White,Male,0,0,36,>50K
41,Private,151504,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,>50K
26,Private,177720,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,45,<=50K
23,Private,32732,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,15,<=50K
39,Self-emp-inc,116358,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,7688,0,40,>50K
31,Private,217460,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,>50K
46,Private,198774,14,Divorced,Exec-managerial,Unmarried,White,Female,0,323,45,<=50K
59,Private,153484,13,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,50,>50K
58,Private,343957,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,<=50K
60,Self-emp-inc,90915,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,>50K
30,Private,173005,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,<=50K
58,Private,267663,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
57,Private,205708,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
63,Private,76860,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
46,Private,104632,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
19,Private,231688,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,<=50K
64,?,208862,9,Married-civ-spouse,?,Husband,White,Male,0,0,50,>50K
58,Private,197319,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,>50K
35,Self-emp-not-inc,22641,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,<=50K
44,Private,32000,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,18,>50K
19,Private,167149,10,Never-married,Sales,Own-child,White,Female,0,0,25,<=50K
36,Private,198237,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,>50K
39,Private,279272,12,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,60,<=50K
59,Private,168569,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,40,>50K
24,Private,254293,13,Never-married,Exec-managerial,Not-in-family,White,Male,2174,0,45,<=50K
38,Private,220585,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,>50K
27,Private,69132,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,37,<=50K
45,State-gov,35969,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,>50K
35,?,253860,9,Divorced,?,Unmarried,White,Female,0,0,20,<=50K
27,Private,181280,14,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,30,<=50K
36,Private,171393,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,55,>50K
47,Private,27624,11,Never-married,Other-service,Not-in-family,White,Female,0,0,55,<=50K
39,Private,183898,12,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,60,>50K
40,Self-emp-not-inc,173716,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,>50K
38,Private,478346,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,40,>50K
41,Private,242586,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
34,Private,245378,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,<=50K
39,Private,237943,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,70,>50K
60,Private,121319,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,40,<=50K
44,Private,191814,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K
56,Self-emp-not-inc,183081,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,<=50K
23,Local-gov,197918,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,>50K
56,Private,174744,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
57,Private,266189,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,42,<=50K
90,Private,46786,13,Married-civ-spouse,Sales,Husband,White,Male,9386,0,15,>50K
40,Private,121874,12,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,>50K
45,Private,140644,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
25,Private,485496,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,<=50K
28,Private,115945,16,Never-married,Adm-clerical,Own-child,White,Male,0,0,18,<=50K
41,Private,33310,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
49,Private,59380,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
43,Private,180985,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,>50K
53,Local-gov,205005,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,60,>50K
48,Private,108557,13,Married-civ-spouse,Tech-support,Wife,White,Female,99999,0,40,>50K
41,Private,219591,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,<=50K
70,Private,280307,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,<=50K
21,?,180339,10,Never-married,?,Own-child,White,Female,0,0,25,<=50K
53,Private,117058,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,<=50K
32,Private,128016,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,20,<=50K
50,Local-gov,30008,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K
47,Private,175958,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,>50K
22,Local-gov,44064,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,<=50K
30,Private,378009,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
